-0.13296,9.0411,-0.40417,0.57855,-0.39694,0.029956,0.80683,-2.7804,-18.618,-0.0045528,9.6312,0.038885,0.58125,-0.41498,0.12146,0.045879,-1.6702,-9.4436,1.0137,9.4712,3.9279,0.59895,0.5372,0.46776,19.544,24.223,29.249,0.87833,1.6056,3.135,0.11132,0.074704,0.30679,19.019,23.35,21.567
9.6229,0.57193,-1.7425,0.055585,0.77036,-0.58676,-6.8905,-1.7984,24.592,9.6384,0.57474,-2.0562,0.085,0.79555,-0.55466,-5.8113,-1.881,23.74,9.6281,1.1327,2.039,0.40206,0.77471,0.61131,13.017,7.2143,28.658,0.31806,0.61267,0.42003,0.28714,0.059167,0.13683,10.722,6.5695,12.633
9.4469,2.3373,-0.65904,0.35489,0.78575,-0.29902,5.7842,-8.1474,-26.938,9.4584,2.4408,-0.65344,0.355,0.80364,-0.17004,7.4323,-7.3107,-30.722,9.4621,2.5064,0.81102,0.47955,0.78687,0.37492,13.659,13.893,32.048,0.46307,0.5628,0.3069,0.16742,0.066486,0.17344,11.862,9.1193,17.126
-1.5611,9.0619,-1.6632,0.52559,-0.68231,-0.32693,-2.3061,-0.37202,13.675,-1.546,9.4751,-1.9839,0.555,-0.66802,-0.48785,-2.6915,-2.746,19.506,1.6341,9.1519,3.63,0.53954,0.68552,0.50234,14.275,11.361,22.728,0.63169,1.2268,2.7048,0.12373,0.045881,0.19562,13.931,10.587,18.63
